index,timestamp,dt,pm2_5,temp,humidity,wind_speed,wind_deg,day_of_week,month,hour_sin,hour_cos,pm25_lag_1hr,pm25_lag_3hr,pm25_lag_24hr,pm25_rolling_avg_6hr,pm25_rolling_avg_24hr,temp_wind_interaction,pm25_t+1,pm25_t+2,pm25_t+3,pm25_t+4,pm25_t+5,pm25_t+6,pm25_t+7,pm25_t+8,pm25_t+9,pm25_t+10,pm25_t+11,pm25_t+12,pm25_t+13,pm25_t+14,pm25_t+15,pm25_t+16,pm25_t+17,pm25_t+18,pm25_t+19,pm25_t+20,pm25_t+21,pm25_t+22,pm25_t+23,pm25_t+24,pm25_t+25,pm25_t+26,pm25_t+27,pm25_t+28,pm25_t+29,pm25_t+30,pm25_t+31,pm25_t+32,pm25_t+33,pm25_t+34,pm25_t+35,pm25_t+36,pm25_t+37,pm25_t+38,pm25_t+39,pm25_t+40,pm25_t+41,pm25_t+42,pm25_t+43,pm25_t+44,pm25_t+45,pm25_t+46,pm25_t+47,pm25_t+48,pm25_t+49,pm25_t+50,pm25_t+51,pm25_t+52,pm25_t+53,pm25_t+54,pm25_t+55,pm25_t+56,pm25_t+57,pm25_t+58,pm25_t+59,pm25_t+60,pm25_t+61,pm25_t+62,pm25_t+63,pm25_t+64,pm25_t+65,pm25_t+66,pm25_t+67,pm25_t+68,pm25_t+69,pm25_t+70,pm25_t+71,pm25_t+72,day_of_week_sin,day_of_week_cos,is_weekend,pm25_lag_2hr,pm25_lag_6hr,pm25_lag_12hr,pm25_rolling_avg_3hr,pm25_rolling_avg_12hr,pm25_rolling_std_6hr,pm25_rolling_std_24hr,pm25_rolling_min_6hr,pm25_rolling_max_6hr,pm25_rolling_min_24hr,pm25_rolling_max_24hr,pm25_change_1hr,pm25_change_6hr,pm25_change_12hr,pm25_trend_6hr,temp_lag_1hr,temp_lag_2hr,temp_lag_3hr,temp_lag_6hr,temp_lag_12hr,temp_lag_24hr,temp_roll_mean_3hr,temp_roll_mean_6hr,temp_roll_mean_12hr,temp_roll_mean_24hr,temp_roll_std_6hr,temp_roll_std_24hr,temp_roll_min_6hr,temp_roll_max_6hr,temp_roll_min_24hr,temp_roll_max_24hr,temp_change_3hr,temp_change_24hr,humidity_lag_1hr,humidity_lag_2hr,humidity_lag_3hr,humidity_lag_6hr,humidity_lag_12hr,humidity_lag_24hr,humidity_roll_mean_3hr,humidity_roll_mean_6hr,humidity_roll_mean_12hr,humidity_roll_mean_24hr,humidity_roll_std_6hr,humidity_roll_std_24hr,humidity_roll_min_6hr,humidity_roll_max_6hr,humidity_roll_min_24hr,humidity_roll_max_24hr,wind_speed_lag_1hr,wind_speed_lag_2hr,wind_speed_lag_3hr,wind_speed_lag_6hr,wind_speed_lag_12hr,wind_speed_lag_24hr,wind_speed_roll_mean_3hr,wind_speed_roll_mean_6hr,wind_speed_roll_mean_12hr,wind_speed_roll_mean_24hr,wind_speed_roll_std_6hr,wind_speed_roll_std_24hr,wind_speed_roll_min_6hr,wind_speed_roll_max_6hr,wind_speed_roll_min_24hr,wind_speed_roll_max_24hr,humidity_temp_interaction,stagnation_index,temp_pm25_interaction,humidity_pm25_interaction,wind_pm25_interaction,temp_forecast_24h_avg,temp_forecast_72h_max,temp_forecast_72h_min,temp_forecast_change_24h,wind_speed_forecast_24h_avg,wind_speed_forecast_72h_max,wind_speed_forecast_24h_min,humidity_forecast_24h_avg,humidity_forecast_72h_max,humidity_forecast_72h_min,stagnation_forecast_24h_avg
2889.0,2025-03-28 11:00:00,1743159600,21.01,294.98,12,2.55,278.0,4,3,0.258819045102521,-0.9659258262890682,24.41,26.95,24.56,25.396666666666665,33.623749999999994,752.199,17.77,20.15,29.65,40.85,50.69,56.83,57.57,52.06,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2890.0,2025-03-28 12:00:00,1743163200,17.77,294.46,13,3.39,276.0,4,3,1.2246467991473532e-16,-1.0,21.01,26.58,27.73,24.23333333333333,33.20875,998.2194,20.15,29.65,40.85,50.69,56.83,57.57,52.06,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891.0,2025-03-28 13:00:00,1743166800,20.15,291.66,19,2.97,292.0,4,3,-0.2588190451025208,-0.9659258262890683,17.77,24.41,36.0,22.811666666666667,32.54833333333334,866.2302000000001,29.65,40.85,50.69,56.83,57.57,52.06,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892.0,2025-03-28 14:00:00,1743170400,29.65,289.43,19,2.98,310.0,4,3,-0.4999999999999997,-0.8660254037844388,20.15,21.01,43.21,23.261666666666667,31.983333333333334,862.5014,40.85,50.69,56.83,57.57,52.06,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893.0,2025-03-28 15:00:00,1743174000,40.85,291.62,43,3.06,335.0,4,3,-0.7071067811865471,-0.7071067811865479,29.65,17.77,41.22,25.64,31.967916666666667,892.3572,50.69,56.83,57.57,52.06,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2894.0,2025-03-28 16:00:00,1743177600,50.69,290.51,46,3.16,355.0,4,3,-0.8660254037844384,-0.5000000000000004,40.85,20.15,34.15,30.02,32.65708333333333,918.0116,56.83,57.57,52.06,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895.0,2025-03-28 17:00:00,1743181200,56.83,290.51,47,3.08,2.0,4,3,-0.9659258262890683,-0.25881904510252063,50.69,29.65,30.73,35.99,33.74458333333333,894.7708,57.57,52.06,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2896.0,2025-03-28 18:00:00,1743184800,57.57,289.95,46,2.85,15.0,4,3,-1.0,-1.8369701987210297e-16,56.83,40.85,31.91,42.623333333333335,34.81375,826.3575,52.06,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897.0,2025-03-28 19:00:00,1743188400,52.06,289.95,48,2.78,22.0,4,3,-0.9659258262890684,0.2588190451025203,57.57,50.69,33.72,47.94166666666666,35.57791666666667,806.0609999999999,45.63,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898.0,2025-03-28 20:00:00,1743192000,45.63,288.84,50,2.8,20.0,4,3,-0.8660254037844386,0.5000000000000001,52.06,56.83,34.82,50.605,36.02833333333333,808.7519999999998,41.01,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899.0,2025-03-28 21:00:00,1743195600,41.01,288.29,51,2.64,10.0,4,3,-0.7071067811865477,0.7071067811865474,45.63,57.57,35.08,50.63166666666666,36.275416666666665,761.0856000000001,39.05,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900.0,2025-03-28 22:00:00,1743199200,39.05,287.73,54,2.49,355.0,4,3,-0.5000000000000004,0.8660254037844384,41.01,52.06,37.31,48.69166666666666,36.34791666666666,716.4477,37.84,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901.0,2025-03-28 23:00:00,1743202800,37.84,287.73,54,2.67,343.0,4,3,-0.25881904510252157,0.9659258262890681,39.05,45.63,43.13,45.52666666666667,36.1275,768.2391,35.43,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902.0,2025-03-29 00:00:00,1743206400,35.43,287.17,55,3.3,344.0,5,3,0.0,1.0,37.84,41.01,49.55,41.836666666666666,35.53916666666667,947.6610000000001,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903.0,2025-03-29 01:00:00,1743210000,30.71,287.17,54,3.41,342.0,5,3,0.25881904510252074,0.9659258262890683,35.43,39.05,48.37,38.27833333333333,34.803333333333335,979.2497000000001,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904.0,2025-03-29 02:00:00,1743213600,29.98,287.73,51,3.26,340.0,5,3,0.49999999999999994,0.8660254037844387,30.71,37.84,45.48,35.669999999999995,34.1575,937.9998,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905.0,2025-03-29 03:00:00,1743217200,30.74,291.06,43,3.51,332.0,5,3,0.7071067811865475,0.7071067811865476,29.98,35.43,38.68,33.958333333333336,33.82666666666667,1021.6206,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906.0,2025-03-29 04:00:00,1743220800,21.36,292.73,35,4.06,327.0,5,3,0.8660254037844386,0.5000000000000001,30.74,30.71,22.88,31.01,33.763333333333335,1188.4838,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907.0,2025-03-29 05:00:00,1743224400,23.83,293.84,31,4.22,326.0,5,3,0.9659258262890683,0.25881904510252074,21.36,29.98,20.62,28.675,33.897083333333335,1240.0048,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908.0,2025-03-29 06:00:00,1743228000,35.29,294.95,31,4.57,326.0,5,3,1.0,6.123233995736766e-17,23.83,30.74,24.75,28.651666666666667,34.33625,1347.9215,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,56.3,72.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909.0,2025-03-29 07:00:00,1743231600,32.98,296.62,28,4.6,321.0,5,3,0.9659258262890683,-0.25881904510252063,35.29,21.36,28.68,29.03,34.51541666666667,1364.452,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,56.3,72.67,37.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910.0,2025-03-29 08:00:00,1743235200,29.41,297.73,31,4.75,310.0,5,3,0.8660254037844387,-0.4999999999999998,32.98,23.83,26.95,28.935000000000002,34.617916666666666,1414.2175000000002,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,56.3,72.67,37.47,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911.0,2025-03-29 09:00:00,1743238800,28.36,297.73,30,5.61,305.0,5,3,0.7071067811865476,-0.7071067811865475,29.41,35.29,26.58,28.53833333333333,34.692083333333336,1670.2653000000003,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,56.3,72.67,37.47,27.36,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912.0,2025-03-29 10:00:00,1743242400,25.18,297.73,28,5.77,302.0,5,3,0.49999999999999994,-0.8660254037844387,28.36,32.98,24.41,29.175,34.72416666666667,1717.9021,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,56.3,72.67,37.47,27.36,25.48,25.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913.0,2025-03-29 11:00:00,1743246000,29.17,297.73,30,5.25,303.0,5,3,0.258819045102521,-0.9659258262890682,25.18,29.41,21.01,30.064999999999998,35.06416666666667,1563.0825,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,56.3,72.67,37.47,27.36,25.48,25.08,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2914.0,2025-03-29 12:00:00,1743249600,28.13,297.73,27,4.24,305.0,5,3,1.2246467991473532e-16,-1.0,29.17,28.36,17.77,28.87166666666667,35.49583333333333,1262.3752000000002,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,30.71,29.98,30.74,21.36,23.83,35.29,32.98,29.41,28.36,25.18,29.17,28.13,28.46,33.65,40.62,49.6,54.29,53.29,50.44,49.51,47.0,43.8,41.46,40.99,32.56,33.12,34.36,34.88,38.08,46.84,23.74,19.04,17.85,17.45,17.35,17.37,18.21,19.84,21.69,23.1,24.67,25.97,26.44,27.31,28.75,29.11,30.7,32.83,34.96,37.59,41.07,46.54,56.3,72.67,37.47,27.36,25.48,25.08,25.0,24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
